Season,TEAM,Playoffs,W,L,NOG,WR,PTS,oppPTS,ALL A,ALL G,ALL S,X2 A,X2 G,X2 S,X3 A,X3 G,X3 S,FT A,FT G,FT S,Rebounds,ORB,DRB,AST,STL,BLK,TOV,FOUL
2007,Charlotte Hornets,0,33,49,82,0.40 ,96.9,100.6,0.45 ,36.1,81,0.47 ,30.5,65.4,0.36 ,5.6,15.6,0.73 ,19.1,26,39.8,11.2,28.6,22.4,7.8,4.5,14.3,24.2
2007,Houston Rockets,1,52,30,82,0.63 ,97,92.1,0.45 ,35.4,79.6,0.47 ,26.8,56.5,0.37 ,8.6,23.1,0.75 ,17.5,23.2,43.3,10.7,32.6,20.8,7.1,4.1,13.6,20.9
2007,Chicago Bulls,1,49,33,82,0.60 ,98.8,93.8,0.46 ,37.1,81.3,0.47 ,31.2,66.2,0.39 ,5.9,15.1,0.73 ,18.6,25.4,43.7,12,31.7,22.3,7.8,5.4,15.4,23.3
2007,Cleveland Cavaliers,1,50,32,82,0.61 ,96.8,92.9,0.45 ,36.3,81.2,0.47 ,30.3,64.1,0.35 ,6,17.1,0.70 ,18.1,26,43.5,12.7,30.8,20.8,7.6,4.3,13.7,21.7
2007,Los Angeles Clippers,0,40,42,82,0.49 ,95.6,96.1,0.46 ,35.1,77,0.47 ,31.3,66,0.35 ,3.8,11,0.79 ,21.6,27.4,41.1,10.8,30.3,21.5,7.3,5.8,14.4,22.7
2007,Detroit Pistons,1,53,29,82,0.65 ,96,91.8,0.45 ,35.9,79.1,0.48 ,30.4,63.2,0.34 ,5.5,15.9,0.77 ,18.8,24.2,40.5,11.6,29,21.6,7.1,5.8,11.7,20.4
2007,Los Angeles Lakers,1,42,40,82,0.51 ,103.3,103.4,0.47 ,37.8,81.3,0.50 ,30.4,60.3,0.35 ,7.4,21,0.75 ,20.2,27.1,41.2,10.8,30.4,22.6,7.3,5.1,15,23
2007,Indiana Pacers,0,35,47,82,0.43 ,95.6,98,0.44 ,35,80,0.46 ,29.1,63.1,0.35 ,5.9,16.9,0.76 ,19.7,25.9,41.8,12.1,29.8,20.5,7.3,5.5,15.9,23.3
2007,Memphis Grizzlies,0,22,60,82,0.27 ,101.6,106.7,0.47 ,36.6,78.6,0.49 ,30.5,62,0.37 ,6.1,16.6,0.76 ,22.4,29.4,39.5,10.6,29,20.5,6.9,5,15.8,22.3
2007,Miami Heat,1,44,38,82,0.54 ,94.6,95.5,0.46 ,35.6,76.7,0.50 ,29.2,57.9,0.34 ,6.4,18.8,0.69 ,17,24.6,40.8,10,30.8,20.5,6.9,5.4,13.9,21.3
2007,Minnesota Timberwolves,0,32,50,82,0.39 ,96.1,99.7,0.46 ,36.5,79.3,0.48 ,31.8,66,0.35 ,4.7,13.3,0.79 ,18.3,23.1,40.2,10,30.2,22.5,6.5,4,15,21.4
2007,New Orleans Pelicans,0,39,43,82,0.48 ,95.5,97.1,0.45 ,36.2,81.4,0.46 ,30.7,66.1,0.36 ,5.5,15.3,0.74 ,17.5,23.7,43.1,12.5,30.6,18.7,6.4,4.2,13.6,19.8
2007,Milwaukee Bucks,0,28,54,82,0.34 ,99.7,104,0.47 ,38.1,81.9,0.50 ,31.7,63.9,0.36 ,6.4,18,0.73 ,17.1,23.4,39.2,11.5,27.7,21.6,7.2,2.7,14.6,22.2
2007,Phoenix Suns,1,61,21,82,0.74 ,110.2,102.9,0.49 ,41.3,83.6,0.53 ,31.7,59.6,0.40 ,9.6,24,0.81 ,18,22.3,40.5,9,31.5,25.9,6.7,4.8,14,20.2
2007,New Jersey Nets,1,41,41,82,0.50 ,97.6,98.3,0.46 ,35.5,77.8,0.49 ,28.1,57.4,0.36 ,7.4,20.4,0.73 ,19.1,26.3,40.8,10,30.8,23.9,6.1,3.3,14.1,22.8
2007,New York Knicks,0,33,49,82,0.40 ,97.5,100.3,0.46 ,35.4,77.5,0.49 ,29.6,60.8,0.35 ,5.8,16.7,0.72 ,20.9,29.2,43.3,12.6,30.7,18.7,6.6,3.2,16.3,23.6
2007,Portland Trail Blazers,0,32,50,82,0.39 ,94.1,98.4,0.45 ,35,78,0.47 ,29.8,63,0.35 ,5.2,15,0.77 ,18.8,24.5,39.3,11.3,28,18.5,6.8,4.6,14.3,23.5
2007,Orlando Magic,1,40,42,82,0.49 ,94.8,94,0.47 ,35.1,74.3,0.49 ,30.9,62.6,0.36 ,4.2,11.7,0.70 ,20.5,29.2,40.7,11.2,29.5,18.6,6.9,5.1,16.3,23.2
2007,Kansas City Kings,0,33,49,82,0.40 ,101.3,103.1,0.45 ,35.9,79.7,0.48 ,29.4,61.2,0.35 ,6.5,18.5,0.77 ,23.1,30.2,38.9,9.7,29.2,20.3,8.2,3.2,14.1,21.9
2007,San Antonio Spurs,1,58,24,82,0.71 ,98.5,90.1,0.47 ,36.6,77.2,0.50 ,29.3,58.2,0.38 ,7.3,19,0.75 ,18.1,24.1,40.7,9.3,31.4,22.1,7.2,5.1,13.3,19.4
2007,Philadelphia 76ers,0,35,47,82,0.43 ,94.9,98,0.46 ,35.8,78.1,0.47 ,32.3,68.1,0.35 ,3.5,10,0.77 ,20,26,39.7,11,28.7,20.4,7.2,4.8,14.7,20.4
2007,Toronto Raptors,1,47,35,82,0.57 ,99.5,98.5,0.46 ,37,79.8,0.49 ,30.5,61.9,0.36 ,6.5,17.9,0.79 ,19,24.2,39.5,9.2,30.2,22.2,7.1,3.9,12.9,20.4
2007,Oklahoma City Thunder,0,31,51,82,0.38 ,99.1,102,0.46 ,37.2,80.8,0.49 ,30.8,63.1,0.36 ,6.4,17.7,0.79 ,18.4,23.3,39.6,11.3,28.3,20.7,7.7,3.7,14.5,22
2007,Utah Jazz,1,51,31,82,0.62 ,101.5,98.6,0.47 ,37.4,78.9,0.50 ,33.1,66,0.34 ,4.3,12.9,0.74 ,22.3,30,42.5,12.6,30,24.7,7,4.1,15.1,25.2
2007,Washington Wizards,1,41,41,82,0.50 ,104.3,104.9,0.45 ,37.4,83.2,0.48 ,30.6,63.5,0.35 ,6.8,19.7,0.77 ,22.6,29.6,41.2,12.2,29,20.2,7.7,4.6,13.2,22.2
2008,Dallas Mavericks,1,51,31,82,0.62 ,100.4,95.9,0.46 ,36.9,79.5,0.50 ,30.9,62.4,0.35 ,6,17.1,0.81 ,20.6,25.3,43,10.8,32.2,21,6,4.9,12,21.8
2008,Atlanta Hawks,1,37,45,82,0.45 ,98.2,100,0.45 ,36.3,79.9,0.47 ,31.6,66.8,0.36 ,4.7,13.1,0.77 ,21,27.2,42.2,12.3,29.9,22,7.3,5.5,14.3,20.4
2008,Boston Celtics,1,66,16,82,0.80 ,100.5,90.3,0.48 ,36.4,76.7,0.51 ,29.1,57.6,0.38 ,7.3,19.1,0.77 ,20.5,26.5,42,10.1,31.9,22.4,8.5,4.6,14.4,22.7
2008,Denver Nuggets,1,50,32,82,0.61 ,110.7,107,0.47 ,40.3,85.8,0.50 ,33.4,66.2,0.36 ,6.9,19.6,0.75 ,23.1,30.7,44.1,11.2,32.9,24.7,9.2,6.7,14.4,21.1
2008,Golden State Warriors,0,48,34,82,0.59 ,111,108.8,0.46 ,41.5,90.3,0.51 ,32.2,63.7,0.35 ,9.3,26.6,0.75 ,18.8,24.9,43.2,12.7,30.4,22.4,9.1,4.6,13,22.9
2008,Charlotte Hornets,0,32,50,82,0.39 ,97.1,101.4,0.45 ,36.1,79.9,0.48 ,29.6,62.3,0.37 ,6.5,17.6,0.71 ,18.4,25.8,40.6,10.9,29.8,21.3,7.5,4.9,13.8,21.7
2008,Houston Rockets,1,55,27,82,0.67 ,96.7,92,0.45 ,36.6,81.7,0.48 ,29.5,60.9,0.34 ,7.1,20.8,0.73 ,16.4,22.5,44.6,12.2,32.4,21.4,7.3,5.1,13.1,19.6
2008,Chicago Bulls,0,33,49,82,0.40 ,97.3,100.4,0.44 ,36.4,83.7,0.45 ,30.6,67.8,0.36 ,5.8,15.9,0.76 ,18.7,24.7,43,12.8,30.2,22.1,7.7,5.2,14.1,21.8
2008,Cleveland Cavaliers,1,45,37,82,0.55 ,96.4,96.7,0.44 ,35.8,81.7,0.46 ,29.1,62.9,0.36 ,6.7,18.8,0.72 ,18,25.1,44.6,13.3,31.3,20,7.1,5.2,13.2,20.9
2008,Los Angeles Clippers,0,23,59,82,0.28 ,93.8,101.1,0.44 ,34.4,78.6,0.46 ,30.1,65.4,0.32 ,4.3,13.2,0.78 ,20.8,26.6,40.1,9.8,30.4,21.1,6.8,4.9,13.8,21.3
2008,Detroit Pistons,1,59,23,82,0.72 ,97.5,90.1,0.46 ,36.6,79.9,0.48 ,30.7,63.7,0.37 ,5.9,16.2,0.77 ,18.4,24,41.4,11.9,29.5,22.3,7.1,5.8,11.1,20.6
2008,Los Angeles Lakers,1,57,25,82,0.70 ,108.6,101.3,0.48 ,39.6,83.1,0.51 ,31.5,61.7,0.38 ,8.1,21.4,0.77 ,21.3,27.7,44.1,11,33.2,24.4,8,5.3,13.6,20.6
2008,Indiana Pacers,0,36,46,82,0.44 ,104,105.4,0.44 ,37.8,85.3,0.47 ,28.6,60.7,0.37 ,9.2,24.6,0.77 ,19.1,24.9,43.1,11,32.1,22.7,7.6,5,14.7,23.4
2008,Memphis Grizzlies,0,22,60,82,0.27 ,100.7,106.9,0.45 ,37.3,82.2,0.49 ,29.7,60.5,0.35 ,7.6,21.7,0.72 ,18.5,25.6,41.6,10.3,31.3,19.2,6.1,4.7,14.8,19.4
2008,Minnesota Timberwolves,0,22,60,82,0.27 ,95.6,102.4,0.45 ,37.5,83.1,0.47 ,32.1,67.7,0.35 ,5.4,15.4,0.74 ,15.2,20.6,41.4,11.8,29.6,19.9,7.5,3.7,13.9,23
2008,Miami Heat,0,15,67,82,0.18 ,91.4,100,0.44 ,34.2,77.3,0.47 ,28.2,60.6,0.36 ,6,16.7,0.73 ,16.9,23.2,37.6,9.1,28.6,20,7.2,4.3,14,20.4
2008,New Orleans Pelicans,1,56,26,82,0.68 ,100.9,95.6,0.47 ,38.6,82.9,0.49 ,30.9,63.1,0.39 ,7.7,19.8,0.77 ,16,20.8,41.8,11.4,30.4,21.8,7.8,3.9,11.3,18.7
2008,Milwaukee Bucks,0,26,56,82,0.32 ,97,103.9,0.45 ,36.9,82.3,0.47 ,31.4,66.3,0.34 ,5.5,16,0.73 ,17.7,24.1,41.7,12.9,28.8,21.5,6.6,4.4,14.3,21.3
2008,Phoenix Suns,1,55,27,82,0.67 ,110.1,105,0.50 ,41.4,82.7,0.54 ,32.9,61.2,0.39 ,8.5,21.5,0.78 ,18.9,24.1,41.5,8.8,32.7,26.7,6.5,6.3,13.9,19.9
2008,New Jersey Nets,0,34,48,82,0.41 ,95.8,100.9,0.44 ,34.8,78.7,0.47 ,28.7,61.3,0.35 ,6.1,17.4,0.74 ,20.1,27.3,41.9,11.1,30.7,23.5,6.4,4.8,14.4,22.6
2008,Portland Trail Blazers,0,41,41,82,0.50 ,95.4,96.3,0.45 ,35.8,79.8,0.47 ,29.2,62.4,0.38 ,6.6,17.4,0.77 ,17.2,22.5,40.7,11,29.7,21.1,5.5,4.4,12.1,20
2008,New York Knicks,0,23,59,82,0.28 ,96.9,103.5,0.44 ,36.2,82.4,0.47 ,30.2,64.7,0.34 ,6,17.7,0.73 ,18.6,25.5,42.5,12.5,30,18.7,6.4,2.6,13.8,21.5
2008,Orlando Magic,1,52,30,82,0.63 ,104.5,99,0.47 ,37.3,78.6,0.52 ,27.5,53.3,0.39 ,9.8,25.3,0.72 ,20.1,27.9,42,9.4,32.6,20.8,6.3,4.1,13.8,20.6
2008,Kansas City Kings,0,38,44,82,0.46 ,102.5,104.8,0.46 ,37.1,80,0.49 ,30.9,63.3,0.37 ,6.2,16.7,0.80 ,22.1,27.7,40.1,10.1,30,19.1,7.9,4.1,15.3,22.4
2008,San Antonio Spurs,1,56,26,82,0.68 ,95.4,90.6,0.46 ,35.8,78.3,0.49 ,28.6,58.7,0.37 ,7.2,19.6,0.76 ,16.5,21.6,41.3,9.4,31.9,21,6.4,4.1,12,18.7
2008,Philadelphia 76ers,1,40,42,82,0.49 ,96.6,96.2,0.46 ,37.3,81.1,0.48 ,33.6,69.5,0.32 ,3.7,11.6,0.71 ,18.4,26.1,41.9,13,28.9,20.4,8.7,4.9,13.6,19.8
2008,Toronto Raptors,1,41,41,82,0.50 ,100.2,97.3,0.47 ,38.4,82,0.49 ,31.4,64.2,0.39 ,7,17.8,0.81 ,16.4,20.2,40.1,9.6,30.4,23.8,7,4.1,11.2,19.5
2008,Oklahoma City Thunder,0,20,62,82,0.24 ,97.5,106.3,0.44 ,38.1,85.8,0.46 ,34.3,74.3,0.33 ,3.8,11.5,0.77 ,17.5,22.8,44.6,11.8,32.8,21.3,6.5,4.9,15.2,20.5
2008,Utah Jazz,1,54,28,82,0.66 ,106.2,99.3,0.50 ,40,80.4,0.52 ,35,67,0.37 ,5,13.4,0.76 ,21.3,28,40.9,11.5,29.4,26.4,8.7,4.3,14.3,24
2008,Washington Wizards,1,43,39,82,0.52 ,98.8,99.2,0.45 ,36.4,81.6,0.47 ,29.4,61.9,0.36 ,7,19.7,0.78 ,19,24.3,41.6,12.3,29.3,19.6,7.7,4.8,12.6,19.6
2009,Dallas Mavericks,1,50,32,82,0.61 ,101.7,99.8,0.46 ,38.1,82.6,0.50 ,31.1,62.7,0.35 ,7,19.9,0.82 ,18.5,22.6,42.7,11.1,31.6,21.7,7.2,5.2,12.2,19.5
2009,Atlanta Hawks,1,47,35,82,0.57 ,98.1,96.5,0.46 ,36,78.7,0.49 ,28.7,58.8,0.37 ,7.3,19.9,0.74 ,18.7,25.4,40,10.6,29.4,20.2,7.4,4.6,12.2,19.6
2009,Boston Celtics,1,62,20,82,0.76 ,100.9,93.4,0.49 ,37.5,77.2,0.51 ,30.9,60.7,0.40 ,6.6,16.5,0.77 ,19.4,25.3,42.1,10.6,31.5,22.7,7.6,4.7,15,23.1
2009,Denver Nuggets,1,54,28,82,0.66 ,104.3,100.9,0.47 ,37.3,79.4,0.50 ,30.6,61.4,0.37 ,6.7,18,0.76 ,23.1,30.3,41.6,11,30.6,22.2,8.7,6,15,22.9
2009,Charlotte Hornets,0,35,47,82,0.43 ,93.6,94.9,0.46 ,35,76.8,0.48 ,29,60.5,0.37 ,6,16.3,0.74 ,17.7,24,39.7,10.8,28.9,21.2,7.1,4.8,14.9,21.4
2009,Golden State Warriors,0,29,53,82,0.35 ,108.6,112.3,0.46 ,39.4,86,0.48 ,32.7,68,0.37 ,6.7,18,0.79 ,23.1,29.2,42,11.6,30.4,20.9,7.8,6.4,14.2,22.5
2009,Houston Rockets,1,53,29,82,0.65 ,98.4,94.4,0.45 ,36.1,79.6,0.48 ,28.5,59.4,0.38 ,7.6,20.2,0.81 ,18.7,23.2,43,10.5,32.5,20.3,6.7,4.3,13.3,18.9
2009,Chicago Bulls,1,41,41,82,0.50 ,102.2,102.5,0.46 ,38.1,83.5,0.47 ,32.1,67.7,0.38 ,6,15.8,0.80 ,19.9,25,42.1,11.8,30.3,21.1,7.5,5.5,13.9,20.8
2009,Cleveland Cavaliers,1,66,16,82,0.80 ,100.3,91.4,0.47 ,36.9,78.7,0.50 ,28.9,58.3,0.39 ,8,20.4,0.76 ,18.6,24.5,42.2,10.8,31.4,20.3,7.2,5.3,12,20.3
2009,Los Angeles Clippers,0,19,63,82,0.23 ,95.1,103.9,0.44 ,36,81.7,0.47 ,29.5,63.2,0.35 ,6.5,18.5,0.74 ,16.5,22.4,39.8,10.9,29,21,7,5.9,14.2,20.1
2009,Los Angeles Lakers,1,65,17,82,0.79 ,106.9,99.3,0.47 ,40.3,85.1,0.50 ,33.6,66.6,0.36 ,6.7,18.5,0.77 ,19.6,25.5,43.9,12.4,31.5,23.3,8.8,5.1,13.1,20.7
